listing_id,avg_sentiment_score,review_scores_rating,rating_normalized,divergence
11745937,-0.1682034134864807,3.68,0.3400000000000001,-0.5082034134864808
11753619,0.5831378499666849,4.96,0.98,-0.39686215003331504
11763947,0.5846771001815796,4.92,0.96,-0.3753228998184204
11778899,0.056161463260650635,4.7,0.8500000000000001,-0.7938385367393495
11778915,0.9025181531906128,4.98,0.9900000000000002,-0.08748184680938742
11781761,0.880906879901886,4.88,0.94,-0.05909312009811396
11784994,0.9060114026069641,4.92,0.96,-0.05398859739303585
11802705,0.8829091787338257,4.45,0.7250000000000001,0.1579091787338256
11914194,0.7431391477584839,4.86,0.9300000000000002,-0.18686085224151627
11952008,0.7604353427886963,4.84,0.9199999999999999,-0.15956465721130364
11975931,0.9299076795578003,4.93,0.9649999999999999,-0.035092320442199565
11993164,0.9000646471977234,4.86,0.9300000000000002,-0.02993535280227677
12043561,0.7285084128379822,4.77,0.8849999999999998,-0.1564915871620176
12049269,0.7699294686317444,4.7,0.8500000000000001,-0.0800705313682557
12060340,0.8259620666503906,4.78,0.8900000000000001,-0.0640379333496095
12100531,0.4656280279159546,4.93,0.9649999999999999,-0.49937197208404527
12144029,0.5115385055541992,4.84,0.9199999999999999,-0.4084614944458007
12213380,0.6720128059387207,4.56,0.7799999999999998,-0.1079871940612791
12318502,0.8872576951980591,4.64,0.8199999999999998,0.06725769519805924
12326209,0.8964383602142334,4.67,0.835,0.061438360214233434
12328542,0.6285175681114197,4.77,0.8849999999999998,-0.2564824318885801
12331724,0.8466876347859701,4.74,0.8700000000000001,-0.023312365214030017
12332076,0.8917514681816101,4.78,0.8900000000000001,0.001751468181609983
12367465,0.8679082989692688,4.75,0.875,-0.007091701030731201
12374415,0.6399026115735372,4.85,0.9249999999999998,-0.2850973884264626
12377325,0.15439295768737793,4.82,0.9100000000000001,-0.7556070423126222
12380261,0.5630393574635187,4.79,0.895,-0.3319606425364813
12414161,0.29310088604688644,4.75,0.875,-0.5818991139531136
12495771,0.8734766840934753,4.79,0.895,-0.021523315906524676
12521691,0.9278135299682617,4.69,0.8450000000000002,0.08281352996826152
12523155,0.7564254403114319,4.64,0.8199999999999998,-0.06357455968856796
