listing_id,avg_sentiment_score,review_scores_rating
16459858,0.9015898704528809,4.84
16460361,0.5059913754463196,4.72
16482000,-0.7987581491470337,4.81
16494098,0.5087698101997375,4.62
16504099,0.7564119696617126,4.87
16508434,0.8409544825553894,4.89
16512533,0.8961846232414246,4.93
16534113,0.8894254565238953,4.8
16535061,0.3515775501728058,4.96
16535657,0.9033219814300537,4.57
16564782,0.7397340536117554,4.71
16629888,0.2455680469671885,4.7
16657407,0.8255301713943481,4.98
16667060,0.6558434590697289,4.91
16667874,0.3556815485159556,4.94
16681141,0.5782531410455704,4.89
16684522,0.15119477361440659,4.76
16684888,0.6551691889762878,4.7
16695326,0.5467261075973511,4.94
16734478,0.8451380729675293,4.85
16775911,0.7106035351753235,4.8
16777501,0.749085545539856,4.92
16784212,-0.01955678065617879,4.81
16846439,0.8654800057411194,4.85
16853997,0.4073797017335892,4.28
16866874,0.9156869649887085,4.49
16886477,0.30436578392982483,4.72
16976265,-0.41973328590393066,4.67
16988767,0.6674561500549316,4.86
17007746,0.6581954602152109,4.78
17022403,0.8681386709213257,4.87
17034829,0.8254181146621704,4.95
17128579,0.5213838815689087,4.47
17143061,0.3969741463661194,4.77
17172623,0.8523187637329102,4.78
17193533,0.8037493675947189,4.74
17219438,0.5028750896453857,4.65
17229016,0.9335851073265076,4.89
17248425,-0.04590526223182678,4.22
17256880,0.8934616446495056,4.77
17321276,0.8677495121955872,4.86
17322536,0.7546347975730896,4.79
17336628,0.7452442675828934,4.87
17397864,0.6821670413017273,4.85
17408037,0.7936093608538309,4.8
17417089,0.4110788032412529,4.83
17440739,0.8780532479286194,5.0
17451099,0.8167420625686646,4.76
17491027,0.2824604461590449,4.77
17508459,0.5419712066650391,4.74
17516796,0.8974484205245972,4.9
17520888,0.3087605908513069,4.69
17547345,0.9133762717247009,5.0
17547593,-0.022655602544546127,4.69
17561011,0.8765148520469666,4.83
17565947,0.5187027057011923,4.88
17578670,0.832867443561554,4.84
17578874,-0.13995970785617828,4.68
17595345,0.6558764576911926,4.41
17597822,0.7931089699268341,4.85
17720311,0.21239177882671356,4.57
17770545,0.6153401732444763,4.84
17774763,0.048321135342121124,4.87
17831847,0.7215522229671478,4.89
17834663,0.8374960422515869,4.75
17837705,0.5218662917613983,4.71
17854126,0.6479203701019287,4.77
17855646,0.39456896483898163,4.89
17857237,0.7842876116434733,4.96
17888186,0.8508936166763306,4.66
