occupancy_rate_pct,review_scores_rating,number_of_reviews,has_reviews,neighbourhood_median_price,accommodates,bedrooms,bathrooms,beds,host_is_superhost,availability_365,calculated_host_listings_count,amenities_count,room_Hotel room,room_Private room,room_Shared room,prop_Entire home,prop_Entire rental unit,prop_Entire townhouse,prop_Other,prop_Private room in condo,prop_Private room in home,prop_Private room in rental unit,prop_Private room in townhouse,prop_Room in boutique hotel,prop_Room in hotel,accommodates_x_bedrooms,actual_price,predicted_price,residual,abs_pct_error
18.63,4.93,27,1,2043.0,1,1.0,1.0,1.0,1,297,7,36,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1248.0499999999997,937.19196,310.8580444335935,24.907499253522978
4.93,5.0,5,1,1688.29,2,1.0,1.0,1.0,1,347,3,72,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1519.7200000000003,1742.4508,-222.73080566406225,14.656042275160045
0.0,4.86,0,0,1126.5,4,2.0,2.0,2.0,0,365,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,2654.8199999999993,2545.9172,108.90276367187425,4.102077115279917
24.93,4.86,0,0,1400.0,2,1.0,2.0,1.0,1,274,182,39,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1114.8399999999997,1271.67,-156.8300439453128,14.06749344706979
0.0,4.86,0,0,1824.52,2,1.0,1.0,1.0,0,365,1,46,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1865.9999999999995,1151.1792,714.8208007812495,38.307652774986586
64.66,4.86,0,0,2031.81,2,1.0,1.0,1.0,0,129,10,58,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2543.6699999999996,1706.1812,837.4888476562496,32.92442996364503
76.16,5.0,3,1,1750.0,1,1.0,1.5,10.0,1,87,2,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,513.0000000000002,438.62192,74.37808227539085,14.498651515670725
0.0,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,365,66,14,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1998.6899999999996,1659.9348,338.7551855468746,16.94886078115539
0.27,4.86,0,0,2031.81,2,1.0,1.0,2.0,0,364,63,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2213.880000000001,2067.1196,146.76037109375102,6.629102349438585
21.92,4.86,0,0,2043.0,4,2.0,2.0,2.0,0,285,81,17,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,3204.0099999999975,3374.72,-170.7099707031275,5.328009922039183
0.55,4.86,0,0,2220.88,2,1.0,1.0,1.0,0,363,3,38,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1873.71,1712.8767,160.83329101562504,8.583681093425612
0.55,5.0,4,1,2220.88,3,1.0,1.0,1.0,1,363,37,19,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2396.4700000000003,2073.2222,323.24783203125025,13.488499001917411
0.27,4.86,0,0,1126.5,2,1.0,1.0,1.0,0,364,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2853.0000000000005,1155.8778,1697.122192382813,59.48553075299028
1.37,4.87,45,1,1251.33,1,1.0,1.0,1.0,0,360,4,21,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,595.0000000000001,584.3894,10.610595703125114,1.7832933954832122
16.44,4.77,13,1,2652.55,2,1.0,1.0,1.0,1,305,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1299.49,1450.315,-150.82494140625,11.606471877909796
16.99,4.86,0,0,1126.5,3,2.0,1.5,2.0,0,303,6,35,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,1041.8199999999997,1934.6135,-892.7935253906253,85.69556405047182
22.47,5.0,10,1,2220.88,4,2.0,2.0,2.0,0,283,3,60,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,4089.250000000001,4267.006,-177.7558593749991,4.346906141101646
10.14,4.81,26,1,1688.29,2,1.0,1.0,1.0,0,328,74,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1302.8899999999999,1275.6007,27.289291992187373,2.0945200279522735
3.01,5.0,4,1,1688.29,2,1.0,1.0,1.0,1,354,94,28,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1559.0000000000005,1108.8298,450.17016601562545,28.87557190606962
0.0,4.86,0,0,1688.29,4,2.0,2.0,2.0,0,365,22,14,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,3514.830000000001,3145.0818,369.74821289062584,10.51966134608575
0.0,5.0,1,1,2220.88,1,1.0,2.0,1.0,0,365,1,17,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1197.3300000000002,1451.814,-254.48396484374985,21.25428786080277
26.03,5.0,2,1,1824.52,2,1.0,1.0,1.0,1,270,24,30,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2754.6699999999996,1593.0375,1161.6325244140621,42.169571107031416
81.1,4.86,0,0,2220.88,2,1.0,1.0,1.0,1,69,31,37,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1506.0000000000005,1959.6649,-453.66491699218705,30.123832469600725
42.47,4.75,8,1,2220.88,4,2.0,2.0,2.0,1,210,9,44,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,1627.5499999999993,3913.8655,-2286.3154785156257,140.4758980378868
0.27,4.58,19,1,2220.88,8,3.0,1.0,1.0,0,364,73,21,0,0,0,0,1,0,0,0,0,0,0,0,0,24.0,1923.9499999999998,1721.2838,202.66618652343732,10.533859327084246
1.64,4.0,1,1,1052.0,4,1.0,2.0,2.0,0,359,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,2093.9999999999995,1602.9662,491.03381347656205,23.449561293054543
0.0,5.0,3,1,2031.81,2,1.0,1.0,1.0,1,365,36,32,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2011.0000000000005,1814.4202,196.57983398437545,9.77522794551842
0.55,4.35,95,1,2652.55,4,2.0,2.0,6.0,0,363,1,44,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,4499.999999999999,3192.8005,1307.199462890624,29.048876953124985
0.27,4.86,0,0,1688.29,2,1.0,1.0,1.0,1,364,11,11,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1749.5299999999993,1471.6185,277.9114697265618,15.884921649046424
1.1,4.86,0,0,1126.5,4,2.0,1.0,2.0,0,361,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,6975.000000000002,1849.6523,5125.347656250002,73.48168682795699
0.0,5.0,1,1,1750.0,16,50.0,4.5,50.0,0,365,6,7,0,1,0,0,0,0,0,0,0,1,0,0,0,800.0,1250.0000000000005,4846.121,-3596.1210937499995,287.6896874999999
1.92,4.7,61,1,1750.0,2,1.0,1.0,1.0,0,358,67,32,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1103.0100000000002,1232.2318,-129.22181152343728,11.715379871754314
30.68,4.88,8,1,1750.0,2,1.0,1.0,1.0,1,253,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2015.9100000000005,1571.543,444.36703125000054,22.04299950146586
0.82,4.83,6,1,1359.0,4,2.0,2.0,2.0,0,362,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2695.9499999999994,3377.1772,-681.2272460937506,25.268541556547813
0.55,4.69,16,1,2220.88,2,1.0,1.0,1.0,0,363,5,19,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1516.6299999999997,1158.1036,358.52636230468715,23.63967231985964
41.92,5.0,5,1,1010.0,2,1.0,1.0,1.0,0,212,9,29,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,219.09999999999997,800.2805,-581.1805175781251,265.2581093464743
75.89,4.55,11,1,1824.52,2,1.0,1.0,2.0,0,88,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1591.2500000000005,1628.3407,-37.090698242187045,2.330915836115446
59.18,4.86,0,0,1688.29,5,2.0,1.0,3.0,0,149,70,15,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,1449.6699999999998,2190.0974,-740.4274121093752,51.0755835541451
0.27,4.86,0,0,1688.29,2,1.0,1.0,1.0,1,364,64,36,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1491.4700000000007,1531.5608,-40.09079101562429,2.6880051905585947
37.26,4.92,13,1,1824.52,2,1.0,1.0,2.0,1,229,2,40,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,751.9999999999999,1608.3573,-856.3572998046876,113.87730050594251
2.74,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,355,83,23,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1436.6899999999998,1304.4244,132.26556152343733,9.206270073811146
5.21,4.82,51,1,2220.88,2,1.0,1.0,1.0,0,346,23,16,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2519.000000000001,1806.951,712.0489501953134,28.26712783625697
0.0,4.86,0,0,1688.29,4,2.0,2.0,2.0,0,365,234,33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2251.8599999999997,2766.219,-514.3589941406253,22.841517418517377
52.88,4.5,2,1,2043.0,2,1.0,1.0,1.0,0,172,10,20,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4949.999999999996,1978.3018,2971.6982421874964,60.03430792297977
0.0,5.0,4,1,2220.88,2,1.0,1.0,1.0,0,365,4,26,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1369.9999999999998,1535.0725,-165.07250976562523,12.049088304060238
0.27,4.86,0,0,1824.52,2,1.0,1.0,1.0,1,364,5,28,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2011.9400000000003,1441.1317,570.8082861328128,28.371039202601107
3.29,4.77,182,1,1441.98,10,5.0,2.5,5.0,1,353,2,15,0,0,0,1,0,0,0,0,0,0,0,0,0,50.0,4564.999999999999,4641.2085,-76.20849609375091,1.6694084576944344
7.95,4.77,13,1,1688.29,2,1.0,1.0,2.0,1,336,1,34,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1797.5000000000002,1224.6295,572.8704833984377,31.87040241437762
0.27,3.92,12,1,1348.0,3,1.0,1.0,2.0,0,364,73,13,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,1998.9999999999998,1435.9978,563.0021972656248,28.16419195926087
0.0,4.86,0,0,1400.0,1,1.0,3.5,1.0,0,365,19,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,393.00000000000006,420.09186,-27.091857910156193,6.893602521668242
50.96,4.86,0,0,1251.33,4,1.0,1.0,1.0,0,179,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0,3055.000000000001,1526.3424,1528.6575927734384,50.03789174381139
0.27,4.86,0,0,1400.0,2,1.0,1.0,1.0,0,364,2,11,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,2008.47,1381.203,627.2669970703125,31.231086203444043
0.27,4.75,177,1,1251.33,2,1.0,0.5,1.0,1,364,2,32,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1296.4999999999998,1035.4935,261.0064697265623,20.131621266992852
0.0,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,365,69,45,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1726.6699999999994,1489.3163,237.3537158203119,13.746327660775478
0.55,4.86,0,0,1286.96,4,1.0,1.0,1.0,0,363,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2896.0000000000005,1175.6721,1720.3278808593755,59.40358704624914
83.29,4.75,4,1,2220.88,3,2.0,2.0,2.0,1,61,19,67,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,3519.9999999999977,3693.3276,-173.32763671875227,4.92408058860092
52.05,4.58,19,1,2220.88,4,2.0,2.0,2.0,0,175,111,46,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,4222.350000000003,4113.9463,108.40371093750309,2.567378614693311
7.12,5.0,6,1,2220.88,2,1.0,1.0,1.0,1,339,99,68,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1455.0500000000006,1552.9221,-97.87211914062436,6.726374979596875
9.04,5.0,2,1,1126.5,4,1.0,1.0,3.0,0,332,5,25,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0,2000.0,1572.6637,427.3363037109375,21.366815185546876
0.27,4.86,0,0,1348.0,2,1.0,1.0,1.0,0,364,58,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1634.1699999999998,1486.2821,147.88789550781235,9.049725273858433
28.77,5.0,12,1,2220.88,2,1.0,1.0,1.0,0,260,1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1968.8000000000002,1597.5398,371.2602050781252,18.857182297751176
74.79,5.0,2,1,1331.98,2,1.0,1.0,1.0,0,92,3,39,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,467.6500000000002,1228.9279,-761.2778564453123,162.78795176848325
3.29,4.7,286,1,1296.0,2,1.0,1.0,1.0,0,353,6,18,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,936.93,1057.9661,-121.03606445312505,12.91836790935556
0.0,4.86,0,0,2652.55,2,1.0,1.0,1.0,0,365,64,18,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,747.3999999999996,1860.7898,-1113.3897949218754,148.96839643054267
0.27,4.86,0,0,1824.52,2,1.0,1.0,1.0,0,364,41,24,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,571.3899999999999,1623.7501,-1052.3601220703126,184.1754532053961
0.27,4.86,0,0,1348.0,2,1.0,1.0,1.0,0,364,5,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1542.8700000000006,1319.8218,223.04822265625057,14.456708773665344
58.9,4.93,89,1,2043.0,8,3.0,2.0,4.0,1,150,3,64,0,0,0,0,1,0,0,0,0,0,0,0,0,24.0,9060.999999999993,6106.4995,2954.5004882812427,32.6067816828302
26.3,5.0,2,1,1824.52,2,1.0,1.0,1.0,0,269,1,10,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1814.9999999999993,1652.3569,162.64306640624932,8.961050490702444
55.89,4.86,128,1,1824.52,2,1.0,1.0,1.0,1,161,3,28,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1509.0000000000002,1510.6488,-1.6488037109372726,0.10926465943918305
0.55,5.0,1,1,1348.0,4,1.0,1.0,2.0,0,363,41,19,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,787.9999999999997,933.8079,-145.8079223632816,18.50354344711696
87.4,4.82,38,1,2220.88,2,1.0,1.0,1.0,0,46,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2382.750000000001,1911.1007,471.6492919921884,19.794325547883254
26.03,4.76,247,1,1688.29,2,1.0,1.0,1.0,0,270,36,32,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,600.0,789.0609,-189.0609130859375,31.510152180989582
0.0,4.86,0,0,1286.96,2,1.0,1.0,1.0,0,365,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,828.0000000000001,1217.3616,-389.3615722656249,47.02434447652474
0.0,4.86,0,0,1000.0,2,1.0,1.0,1.0,0,365,57,14,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,816.1999999999999,933.5463,-117.34632568359382,14.37715335501027
0.27,4.92,37,1,1171.75,2,1.0,1.0,1.0,1,364,23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,860.2799999999996,731.58966,128.69033935546838,14.959122536321715
0.0,5.0,1,1,1010.0,2,1.0,1.0,1.0,0,365,2,13,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,643.5299999999999,927.01984,-283.4898364257814,44.05231091414253
50.68,4.0,1,1,854.99,8,4.0,3.5,5.0,0,180,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,32.0,10397.999999999998,5099.1753,5298.824707031248,50.9600375748341
38.08,4.63,152,1,2220.88,6,1.0,1.0,2.0,0,226,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2339.999999999999,2205.0742,134.9257812499991,5.766059027777741
26.03,5.0,2,1,2652.55,2,2.0,1.0,1.0,0,270,49,22,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,2852.000000000001,3281.192,-429.1918945312491,15.048804156074647
26.03,4.91,46,1,1331.98,2,1.0,1.0,1.0,0,270,4,12,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,1273.9999999999998,1002.43396,271.5660400390623,21.316015701653242
0.27,4.0,1,1,742.245,2,1.0,1.0,1.0,1,364,97,28,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,677.0300000000002,378.94672,298.08328369140645,44.028076110572115
27.4,4.81,16,1,1824.52,2,1.0,1.0,1.0,1,265,34,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1684.8199999999997,1652.4775,32.34246093749971,1.9196389488194416
1.1,5.0,17,1,2220.88,2,1.0,1.0,1.0,1,361,37,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1707.9999999999995,1397.2346,310.76538085937455,18.194694429705773
15.62,5.0,1,1,2181.995,4,1.0,1.0,2.0,0,308,1,36,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,2362.999999999999,2682.8333,-319.8332519531259,13.535050865557597
31.51,4.76,187,1,2220.88,2,1.0,1.0,1.0,1,250,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1849.9999999999993,1721.067,128.93298339843682,6.96935045396956
89.04,4.86,0,0,2220.88,2,1.0,1.0,1.0,0,40,7,8,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1060.0199999999998,1095.3895,-35.369526367187746,3.3366848141721626
26.3,4.86,0,0,1688.29,4,1.0,1.0,1.0,0,269,35,23,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,4141.4000000000015,1591.3866,2550.013403320314,61.57370462453067
0.82,4.86,0,0,952.255,2,1.0,1.0,2.0,1,362,13,18,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,851.9399999999999,951.0125,-99.07251220703131,11.629048079328511
34.25,4.59,564,1,1750.0,2,1.0,1.0,1.0,1,240,3,20,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1219.9999999999998,1310.0168,-90.01684570312523,7.378429975666004
55.89,5.0,3,1,2043.0,2,1.0,1.0,2.0,1,161,4,12,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2279.999999999999,1837.6047,442.3952636718741,19.4033010382401
3.56,5.0,5,1,1251.33,2,1.0,1.0,1.0,1,352,9,43,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,858.2000000000003,1170.9908,-312.7908447265622,36.447313531410174
26.3,4.86,0,0,1348.0,2,1.0,1.0,1.0,0,269,231,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,4088.0000000000027,4480.5337,-392.53369140624727,9.602096169428744
3.56,5.0,11,1,1688.29,3,1.0,1.0,1.0,1,352,1,20,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1668.9999999999995,1193.0195,475.98046874999955,28.518901662672242
77.81,5.0,2,1,2220.88,2,1.0,1.0,1.0,1,81,43,27,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2059.000000000001,1582.2556,476.7443847656259,23.154171188228542
0.0,4.86,0,0,1688.29,2,1.0,1.0,1.0,1,365,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1660.9200000000005,1531.9767,128.94331542968803,7.7633670152498615
0.27,4.86,0,0,1296.0,4,2.0,2.0,1.0,0,364,2,9,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,1159.0,2077.1733,-918.17333984375,79.22116823500863
26.03,4.63,8,1,1081.68,4,2.0,1.0,3.0,0,270,1,41,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,1283.8499999999995,1774.7292,-490.87924804687555,38.23493773002109
51.51,4.67,3,1,1175.0,4,2.0,2.5,4.0,0,177,1,38,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,1535.0000000000002,2952.3643,-1417.3642578124998,92.33643373371333
0.27,4.86,0,0,2220.88,2,1.0,1.0,1.0,0,364,6,13,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,5500.000000000004,1703.3855,3796.6145019531286,69.02935458096593
0.0,4.86,0,0,1824.52,4,2.0,2.0,3.0,1,365,247,42,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,6298.500000000005,6697.379,-398.87890624999545,6.332919048185999
0.55,4.81,64,1,1348.0,2,1.0,1.0,1.0,1,363,4,33,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2246.0,1132.3761,1113.6239013671875,49.582542358289736
26.3,4.86,0,0,1824.52,2,1.0,1.0,2.0,1,269,247,15,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2796.999999999999,3594.9172,-797.9172363281259,28.527609450415664
50.96,4.91,11,1,2220.88,2,1.0,1.0,1.0,1,179,182,40,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1159.17,1591.0366,-431.8666210937499,37.2565388246547
5.21,5.0,3,1,1750.0,6,2.0,2.0,2.0,1,346,2,12,0,1,0,0,0,0,0,0,0,1,0,0,0,12.0,1797.3200000000006,2773.9211,-976.6011425781244,54.33652007311576
0.27,5.0,2,1,2220.88,2,1.0,1.0,1.0,1,364,33,40,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1316.1800000000003,1609.7255,-293.5454638671872,22.30283577224902
0.0,4.6,10,1,1135.635,2,1.0,1.0,1.0,0,365,72,31,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,7661.200000000002,990.9394,6670.260607910158,87.06548070681038
0.0,4.86,0,0,1331.98,2,1.0,1.0,1.0,0,365,36,5,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,908.0,979.2245,-71.2244873046875,7.844106531353249
32.33,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,247,8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,719.0000000000001,1377.7911,-658.7911376953124,91.62602749587097
0.0,4.86,0,0,1750.0,3,1.0,1.0,1.0,0,365,2,31,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6085.669999999995,1919.588,4166.081987304682,68.45724443331113
1.92,4.86,0,0,1000.0,4,1.0,1.0,2.0,1,358,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2510.59,1454.6494,1055.9405859375001,42.05945956677514
1.1,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,361,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,946.1199999999999,1319.3546,-373.2346142578126,39.448972039256404
10.41,4.9,29,1,1441.98,4,2.0,1.0,2.0,1,327,40,52,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,3233.330000000002,2238.3867,994.9432812500022,30.771473411312844
0.55,2.5,2,1,2220.88,2,1.0,1.0,1.0,0,363,6,32,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1973.099999999999,1995.9564,-22.8564208984385,1.1584015457117487
26.03,4.86,0,0,2652.55,2,1.0,1.0,1.0,0,270,49,22,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,2852.000000000001,2756.1038,95.89624023437591,3.3624207655812017
0.0,5.0,7,1,2220.88,2,1.0,1.0,1.0,1,365,45,37,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1483.6699999999994,1677.2855,-193.6155224609381,13.049769993390592
0.0,5.0,12,1,1824.52,4,1.0,2.0,4.0,1,365,6,29,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,1621.0000000000005,2165.159,-544.1589355468745,33.569335937499964
0.55,4.86,0,0,742.245,2,1.0,1.0,1.0,0,363,8,29,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,466.62999999999994,923.12286,-456.4928637695313,97.82758583235783
26.03,4.86,0,0,1688.29,4,2.0,2.0,2.0,0,270,103,34,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,3582.4700000000025,2931.1255,651.3445117187525,18.181436598736404
7.67,4.37,43,1,1348.0,14,4.0,4.0,10.0,0,337,5,28,0,0,0,1,0,0,0,0,0,0,0,0,0,56.0,4409.500000000002,6057.792,-1648.2919921874982,37.380473799467
2.19,4.86,0,0,1688.29,4,2.0,1.0,1.0,0,357,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,896.1600000000003,1057.272,-161.1119726562497,17.978036584566333
0.0,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,365,39,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1588.2900000000006,1690.3235,-102.03348632812435,6.424109345782212
0.0,4.0,8,1,2220.88,2,1.0,1.0,1.0,0,365,2,31,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,766.6899999999998,1560.87,-794.1799951171877,103.58554241182067
0.27,5.0,9,1,1688.29,2,1.0,1.0,1.0,0,364,191,31,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,6549.969999999998,4206.8076,2343.1623828124984,35.77363534203209
5.21,4.94,51,1,1348.0,2,1.0,2.5,1.0,1,346,4,51,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1398.9600000000005,1305.4407,93.51932617187549,6.68491780836303
8.49,4.86,0,0,1636.875,2,1.0,1.0,1.0,0,334,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1015.3100000000003,1178.8679,-163.5579199218747,16.109160741239094
16.16,5.0,1,1,1824.52,4,2.0,2.0,2.0,0,306,81,22,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,1583.3100000000002,2579.7134,-996.4033789062498,62.931667134436694
0.0,4.86,0,0,1175.0,2,1.0,1.0,1.0,0,365,1,35,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,39.63,1385.7833,-1346.1533251953124,3396.803747654081
0.0,4.86,0,0,2220.88,2,1.0,1.0,1.0,1,365,49,38,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2386.000000000001,2339.5574,46.44262695312591,1.9464638287144127
5.75,5.0,1,1,2652.55,4,2.0,2.0,2.0,0,344,64,20,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,3093.2000000000007,3619.2617,-526.0617187499993,17.007038625048466
0.0,4.89,9,1,2220.88,2,1.0,1.0,1.0,1,365,1,31,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2125.0,1382.8635,742.136474609375,34.924069393382354
0.0,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,365,3,13,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1130.0000000000005,1319.9926,-189.99255371093705,16.813500328401503
0.55,5.0,1,1,1750.0,1,1.0,3.0,12.0,0,363,28,13,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,377.0000000000001,420.16815,-43.168151855468636,11.450438157949238
43.56,4.88,8,1,1441.98,2,1.0,1.0,1.0,0,206,1,45,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1629.7700000000004,1205.7349,424.03513671875044,26.01809683076448
27.95,4.86,0,0,1824.52,2,1.0,1.0,1.0,0,263,37,33,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1949.9999999999993,1494.2384,455.7615966796868,23.37238957331728
26.58,5.0,2,1,1688.29,2,1.0,1.0,1.0,1,268,70,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1563.9999999999998,1586.3452,-22.345214843750227,1.4287221767103728
2.74,4.88,56,1,1348.0,4,1.0,6.0,2.0,1,355,9,15,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,1603.36,1620.6874,-17.3273779296876,1.0806916681024599
0.55,5.0,2,1,1000.0,2,1.0,1.0,1.0,1,363,4,25,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,434.10999999999996,832.4292,-398.31919921875004,91.75536136434316
52.05,5.0,2,1,2220.88,4,2.0,2.0,2.0,1,175,182,31,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,2478.3400000000006,2958.4827,-480.1426660156244,19.373559157162628
