listing_id,cluster,calculated_host_listings_count,price,occupancy_rate_pct,review_scores_rating,number_of_reviews,availability_365
7400025,2,2,157.54,0.27,4.86,0,364
1188966733961371539,2,7,3960.0,0.0,4.8,5,365
34949238,2,44,1217.33,1.1,4.0,18,361
1188278006937730495,2,7,2994.0,0.0,4.33,3,365
7790969,2,37,50.92,0.27,4.62,69,364
9581593,2,1,360.98,15.62,4.86,0,308
11575327,2,1,384.1,0.55,4.83,6,363
43028274,2,3,1969.0,0.82,5.0,1,362
15413466,2,1,58.92,0.55,4.71,7,363
39851321,2,6,3937.67,0.0,4.86,0,365
19801815,2,5,429.52,0.27,5.0,2,364
1439104118661803532,2,74,1081.98,25.21,4.67,3,273
21080055,2,2,405.3,0.27,4.88,17,364
4244264,1,7,1242.91,27.95,4.79,390,263
1317125645026010667,2,5,1332.0,0.0,5.0,2,365
749661092913418076,2,2,2910.8,0.0,5.0,2,365
26419904,3,1,6424.5,83.84,4.8,198,59
1699242034217232691,3,1,1477.2,39.18,5.0,2,222
1662940909938417117,3,37,2498.48,48.22,5.0,1,189
1334711106215191522,2,1,1635.25,15.89,5.0,6,307
862730185319012415,4,111,3681.8,28.49,4.81,42,261
1362588669312748367,2,1,2896.0,0.55,4.86,0,363
36795192,2,8,2226.0,9.86,4.71,124,329
1336032005250490097,2,51,2339.67,17.26,4.86,0,302
1284523279215014661,2,1,1649.0,16.44,4.9,77,305
14486008,2,1,2560.67,0.0,4.47,17,365
26457676,3,2,6186.0,59.73,3.6,5,147
932492633876648775,2,9,2920.5,26.58,4.86,0,268
1501966863762461270,2,8,1051.5,8.49,5.0,4,334
1559437498927855589,3,31,1492.26,75.07,5.0,4,91
918611592939290091,0,3,9000.0,6.3,5.0,14,342
1134808028131544733,2,6,4660.0,24.38,4.62,37,276
1250548281707060347,3,3,1496.0,94.79,5.0,9,19
1528766678222204905,3,1,1559.6,58.36,4.33,3,152
40584789,2,29,1100.4,0.0,4.47,17,365
1654113534863100229,2,2,737.24,0.0,4.86,0,365
42560515,3,2,1825.0,50.14,3.67,3,182
1142530386471632605,2,13,2169.0,10.68,4.43,23,326
1240565886916850623,2,2,1521.0,13.97,5.0,2,314
1409177111853051661,2,7,1122.25,2.74,4.97,31,355
33481732,2,35,522.23,30.96,4.8,5,252
21758612,2,14,3675.0,6.85,4.93,15,340
37340769,4,191,5514.55,0.27,4.72,18,364
37611870,4,191,7858.34,3.84,4.9,21,351
43364148,3,74,603.37,53.15,4.75,24,171
37728711,4,191,5274.83,0.27,4.64,11,364
41003933,2,2,992.81,11.51,4.83,78,323
35617608,4,191,5274.83,0.27,4.72,29,364
21445539,2,1,3270.25,17.81,4.86,44,300
37819871,4,191,5274.83,0.27,4.75,8,364
39901201,2,1,1187.86,26.03,4.67,6,270
1514383546624537604,2,36,1277.09,0.0,4.0,1,365
1488250218556162968,2,5,2100.0,23.01,4.95,40,281
34188466,5,32,1144.67,50.68,3.5,2,180
40293857,4,191,5274.83,0.27,4.81,16,364
1288786497771029247,2,3,400.0,0.27,4.86,0,364
30328840,2,5,1096.16,26.03,5.0,1,270
1651174690247593856,2,1,1468.3,11.51,4.86,0,323
1563390641739985433,2,13,1820.9,29.04,5.0,13,259
1416742315855524959,3,103,2990.0,44.11,4.83,65,204
1383183546956673355,2,4,1042.5,4.38,4.86,14,349
1164291142316954791,5,1,695.0,1.37,1.0,2,360
1702738445623270471,2,16,2510.59,4.93,4.86,0,347
1286107830466675415,2,4,2524.19,6.58,4.82,11,341
872379249242911508,3,4,941.5,83.56,5.0,6,60
1693296038448652858,2,83,932.46,0.0,4.86,0,365
8941130,2,1,628.0,34.79,4.82,44,238
724909834652377422,4,176,1807.0,0.0,3.67,3,365
26435492,2,2,3354.5,26.58,4.92,48,268
1686254525514170219,2,1,373.76,0.0,4.86,0,365
1592470868259130976,2,5,3513.0,0.0,5.0,4,365
3768870,3,2,773.82,81.37,4.94,65,68
21233530,1,6,1712.0,26.03,4.7,165,270
28099585,1,13,4068.0,31.78,4.3,174,249
1173661079459994893,4,176,1929.0,0.0,4.86,0,365
851866326948169961,2,17,562.84,16.71,4.86,7,304
1667176342511743666,2,69,1607.51,0.0,4.86,0,365
45805098,2,4,754.0,23.56,4.8,95,279
1444698936525217878,2,1,2156.69,16.99,4.86,0,303
1640641952530089941,0,4,11070.0,21.92,4.58,12,285
987447714433336597,3,27,4334.0,75.07,4.81,118,91
25820143,1,2,1637.18,11.23,4.86,179,324
1476756743484999894,2,6,4104.3,27.4,5.0,20,265
1648523029946974940,4,144,1806.81,0.0,4.86,0,365
1664361492953183475,2,26,1501.0,1.64,5.0,1,359
16486201,2,1,950.2,0.82,4.86,0,362
1297642523873870453,2,9,4266.0,0.82,4.86,0,362
1573762388446588341,4,113,2016.33,0.27,4.86,0,364
1547661615756293903,2,31,1566.5,0.0,4.86,0,365
998146494245263151,3,9,492.32,50.96,4.0,6,179
1583342574097565585,2,49,2283.0,0.0,4.86,0,365
1694912855575998011,2,2,2941.62,6.3,4.86,0,342
1540042269569692451,2,21,3619.0,5.48,4.94,16,345
1662108207058796602,2,1,3037.0,0.0,4.86,0,365
1699212795364264172,2,28,1163.31,0.27,4.86,0,364
1708538598590610376,2,27,1277.24,0.27,4.86,0,364
28274789,2,25,3013.0,0.55,4.71,42,363
1624023923384253997,2,2,4076.0,4.38,4.86,0,349
1137701745905463170,2,11,1800.0,26.58,4.88,16,268
1536148601989329092,2,51,1642.0,3.56,5.0,1,352
1691165065304518574,2,90,1521.6,3.29,4.86,0,353
1405877961453219509,3,4,1020.0,50.68,4.5,4,180
897532997095272813,3,4,3673.0,78.63,4.69,74,78
789580524194448547,2,18,1043.0,2.19,4.66,71,357
1571024017228793085,2,36,3880.0,32.33,4.67,6,247
9271357,2,25,2732.0,0.27,4.15,27,364
1397841697213665419,2,2,1627.0,1.1,4.77,22,361
1524488330081435950,3,7,2201.0,77.26,4.82,17,83
939840646585992986,2,29,1966.4,4.93,4.93,86,347
569814723842900452,4,118,1328.0,0.0,4.58,24,365
1460180311970348320,0,2,14421.0,27.67,4.91,11,264
1546865374958407408,2,9,600.0,0.0,4.73,11,365
30721534,2,10,4223.0,0.0,4.5,2,365
51737258,3,14,1016.0,50.68,5.0,1,180
1354874273756557191,2,5,491.0,0.0,4.9,10,365
1558647044473142994,4,99,1665.41,9.04,5.0,5,332
1617192533883546682,2,15,784.6,10.96,4.86,0,325
1328812611179999366,2,31,1438.03,0.0,4.5,2,365
6398846,1,5,1043.0,52.88,4.85,203,172
1672535787651853351,2,2,718.0,16.16,4.86,0,306
1562703517926359011,2,61,1521.0,3.29,5.0,9,353
1290338624220048770,4,247,6783.0,0.0,4.86,0,365
1281874005302918248,3,8,1095.53,91.23,4.82,11,32
17471194,3,16,862.81,82.74,4.77,39,63
1185229998540129760,3,1,3880.0,49.59,4.88,8,184
27473119,2,28,841.09,24.66,4.87,106,275
1491988225118230963,3,70,2807.0,76.44,4.96,54,86
1355694019147285571,2,1,2305.0,12.6,4.95,73,319
946241272292606457,2,26,1829.83,0.82,4.88,40,362
54332410,2,28,753.0,1.64,4.25,8,359
811417425833853069,2,5,799.0,0.27,4.5,26,364
16396171,3,1,2770.0,75.62,4.37,30,89
1247839386523266803,3,3,2061.0,63.56,4.83,42,133
1515188223712913391,2,70,1420.0,0.55,4.2,5,363
1519135081116442734,3,11,1330.0,36.71,4.89,28,231
1580896408306668648,2,1,1370.0,0.0,5.0,3,365
34356776,2,2,3043.17,26.58,4.63,19,268
832408993793319617,2,6,1463.0,3.01,4.79,42,354
1630382803097366389,2,6,3506.0,11.51,3.67,3,323
1176032369317965872,2,6,708.0,0.0,4.58,12,365
33895941,3,3,1455.0,52.05,4.72,79,175
1145290191623225339,0,45,8845.0,0.0,4.86,0,365
1170800821843775400,2,1,1038.36,0.0,4.86,0,365
30813026,2,1,1940.0,26.03,4.86,0,270
1684775432597515160,4,171,1032.8,0.0,4.86,0,365
27032871,1,12,1640.0,31.23,4.78,192,251
831509636938814016,2,4,1427.43,6.85,5.0,29,340
1201154668991408383,3,75,2340.0,76.16,4.47,19,87
829524279356944220,2,11,1267.0,4.93,4.91,11,347
1342576227710837112,3,16,2084.68,50.68,5.0,2,180
19125546,1,6,2166.81,7.4,4.95,199,338
1144650162514891020,3,70,867.19,75.34,5.0,1,90
1261867532264005396,4,103,1593.2,0.0,4.86,0,365
1104925062991146864,3,1,1860.0,50.96,4.67,15,179
1395702941640981376,3,88,856.45,75.34,4.86,0,90
12949552,2,7,1621.0,0.27,4.92,50,364
1459836181199524465,3,9,2500.0,43.84,4.5,6,205
978968459982034229,3,30,1228.24,56.44,4.88,16,159
1402821438590491179,2,2,3127.0,0.0,4.86,0,365
1446328915778852953,2,10,1386.27,0.0,4.86,0,365
6057511,2,3,4009.6,0.27,4.8,10,364
1601700396606463913,2,2,3040.33,27.95,5.0,6,263
1459244616713457032,2,18,1186.52,2.19,5.0,1,357
598324508591114740,3,43,865.21,79.73,4.82,146,74
1359587451419237308,4,171,1916.6,0.0,5.0,1,365
1207554582391384137,4,103,1436.71,0.0,5.0,1,365
1528230337324724351,0,27,9578.33,5.48,4.88,16,345
1198928410879801681,2,8,3693.2,27.67,4.86,22,264
945562333137626517,2,42,1305.23,16.16,4.92,25,306
35755991,2,6,2144.0,26.3,4.77,102,269
1608471993097432763,2,49,293.72,12.6,4.86,0,319
28530341,3,24,1188.03,75.62,4.6,5,89
938844699193645054,2,30,1803.06,0.0,4.93,90,365
1576731089620023165,2,12,2547.96,1.37,5.0,9,360
1148837704986990462,2,61,718.62,2.47,5.0,23,356
1363180750958220102,3,2,3743.33,50.68,4.0,2,180
1185486724044705363,0,8,18490.5,0.0,5.0,7,365
1424723965978873615,2,7,1230.0,0.82,4.94,35,362
32053335,2,29,1015.65,0.0,4.48,21,365
16328027,2,7,3471.0,6.03,4.82,136,343
1423772132193935209,2,2,912.94,0.0,4.86,0,365
41099080,2,2,2871.0,26.3,5.0,7,269
1297068547302080979,0,4,16044.95,57.81,5.0,1,154
1459957964310117472,0,21,15672.36,0.27,4.86,0,364
1490996171359337866,3,71,7024.8,90.68,4.0,1,34
1700456426994274380,2,6,1565.44,0.0,4.86,0,365
10663980,2,4,1244.45,24.11,4.9,60,277
36394855,2,3,1261.0,0.0,4.69,13,365
881737039898124128,2,9,1690.0,6.3,4.53,19,342
1385304582445478857,2,5,925.0,4.11,5.0,11,350
945313748583960411,2,1,955.0,8.49,5.0,10,334
785877212594100889,2,2,691.5,0.27,4.93,46,364
1244565523259460450,2,5,5150.0,3.01,4.86,0,354
1699856008002193892,2,1,1534.0,26.85,4.86,0,267
1027546280921114061,2,9,1338.0,1.37,4.75,4,360
15854275,3,1,1736.0,50.68,4.86,0,180
36650981,3,1,1817.93,45.48,4.95,64,199
33643203,2,35,1665.58,31.78,4.85,26,249
1545426940701668308,2,12,823.43,7.12,5.0,3,339
19613525,2,1,822.57,1.92,5.0,1,358
23586487,2,3,2055.0,26.58,5.0,3,268
13650053,2,1,3119.5,0.27,4.91,93,364
1267045954333383874,2,1,849.0,0.0,3.67,3,365
1610750574499536710,2,23,5139.0,4.38,4.4,5,349
1684648490566779484,2,83,637.16,0.0,4.86,0,365
1639186855819320835,2,6,4394.0,15.34,5.0,2,309
1231189368583439574,2,51,2759.08,8.49,4.75,4,334
1151183869995894574,3,27,1660.55,50.68,4.88,16,180
48914081,3,4,2663.0,50.96,4.84,32,179
1701515683300859155,2,10,2655.95,0.0,4.86,0,365
1594167725668328625,2,33,1258.67,0.0,4.86,0,365
1343862900982717944,3,4,4632.67,50.68,5.0,1,180
663632724768865222,2,24,925.0,0.0,4.86,0,365
30121201,2,1,1508.77,15.07,4.88,17,310
1313091348117839593,2,20,1890.55,0.27,4.79,19,364
1406928080044289517,2,71,800.77,7.12,4.86,0,339
822204467544475793,2,37,1035.0,6.03,4.86,0,343
34429149,1,4,2455.0,27.4,4.72,137,265
917145134061078459,3,75,3129.0,81.64,4.6,60,67
930940272841553019,4,176,1521.0,1.92,4.86,0,358
1472123469295392219,2,5,432.0,9.04,4.86,0,332
685357873729863361,2,27,913.2,0.0,4.53,34,365
40992119,0,14,17689.0,88.77,5.0,2,41
802664119387309615,2,5,1408.16,33.42,4.91,11,243
1670767826093339092,3,30,2924.0,56.71,4.86,0,158
1257256519414873406,3,75,1893.0,83.29,4.91,44,61
1000427460611414626,3,26,6237.0,54.25,4.6,45,167
1556555801674380575,3,10,1363.0,52.33,4.94,17,174
1537532571387679254,2,19,420.0,15.07,5.0,1,310
1630421301781686219,2,14,2739.0,4.66,4.86,0,348
1435943744100145789,2,6,1010.0,0.0,4.87,30,365
40944574,3,7,2548.67,75.34,4.94,34,90
1699254389490976875,2,50,1749.0,26.03,5.0,2,270
29145704,1,52,850.0,2.74,4.76,218,355
1158417806017302484,3,47,2325.0,75.34,4.64,28,90
605343,1,52,750.0,1.37,4.59,250,360
1648629561464047244,2,6,1826.0,1.92,4.86,0,358
1398404935135002872,5,231,2557.0,0.0,3.0,1,365
1552649453656589446,2,9,1200.0,4.11,5.0,5,350
843308666091050598,4,176,4054.0,0.0,4.86,0,365
845956560135641672,2,45,1299.0,1.37,5.0,4,360
833804185087661421,2,11,1267.0,0.0,4.63,32,365
1241215260959378342,2,2,707.95,34.25,5.0,13,240
1324405506426227568,2,1,986.84,25.75,4.86,0,271
43083344,2,3,1097.58,25.21,4.0,3,273
23351201,1,31,1041.43,27.67,4.7,135,264
1248677826503386342,5,40,1608.09,59.18,1.0,1,149
1606343920732641182,2,5,1490.43,7.95,5.0,1,336
1155028897334615336,2,41,2388.08,0.0,5.0,14,365
33885037,2,52,960.0,0.0,4.87,109,365
719935971842680597,4,119,637.89,0.55,4.57,30,363
43155265,3,23,1658.37,77.26,4.52,89,83
1541306976147345797,4,99,2155.86,6.85,5.0,2,340
1295467330604135162,4,112,706.69,0.0,5.0,4,365
1703631695908727241,2,10,496.0,0.27,4.86,0,364
1579485816008491269,3,1,860.75,40.82,5.0,2,216
19566339,2,1,2345.15,20.0,4.72,69,292
1504176014684370985,2,49,1769.0,12.33,5.0,1,320
1478073096435864146,3,19,2960.33,77.26,4.93,29,83
1608298431237369416,3,49,1472.2,40.82,5.0,1,216
1389148752863125292,3,2,1187.0,61.37,4.89,38,141
1575263565602115145,3,88,1592.0,78.36,5.0,2,79
657860143887618687,2,8,1979.0,10.96,4.69,121,325
1459828614380468993,3,9,1900.0,52.05,5.0,1,175
1263704465952896483,2,41,560.32,17.26,4.86,0,302
1503485268728282699,2,6,340.0,16.44,5.0,3,305
1459816710819321906,3,9,1700.0,42.74,4.86,0,209
1461501781666606354,4,97,1578.88,0.0,4.86,0,365
39452077,1,191,1749.0,0.0,4.59,632,365
683324189327549768,3,57,2077.0,66.03,4.63,32,124
17322536,2,7,5304.5,2.74,4.79,140,355
1507229124229471976,2,11,2095.0,7.4,4.86,0,338
1005449286849536259,5,119,3049.0,0.0,2.0,2,365
4754686,2,1,2084.67,5.75,4.78,109,344
964191545678369487,4,111,2282.35,26.85,4.54,35,267
890317203448307618,2,8,2226.0,13.97,4.71,58,314
1636804571651772701,2,69,1517.03,0.0,4.86,0,365
1452041949056357178,2,74,1226.21,2.74,4.5,2,355
1614993994551655506,4,234,1422.67,0.0,4.86,0,365
42524032,1,191,3049.0,0.0,4.59,286,365
1673849869932013086,2,10,1459.0,3.01,4.86,0,354
1194746286693353951,4,103,1314.25,26.3,3.67,3,269
1152084848391364439,3,70,1926.0,53.7,4.5,2,169
1167369373541637751,2,38,1960.0,29.32,5.0,1,258
1190948239996023823,2,37,4050.0,27.4,4.25,8,265
1458043797345283369,2,57,1470.67,0.0,4.86,0,365
851101239659223011,2,5,1576.0,0.27,4.0,4,364
1676656907630612996,3,19,1683.89,50.68,4.86,0,180
1397851010721254145,4,129,1285.73,0.0,4.86,0,365
17006259,3,1,792.4,51.51,4.87,31,177
1238173064109656988,3,5,1799.0,50.96,4.52,21,179
1463484698902976685,4,144,1711.77,0.0,4.86,0,365
1100487925515748927,3,1,818.1,42.74,4.92,12,209
1362797855570302380,2,77,2206.28,0.0,4.86,0,365
1379428110840887736,3,4,4165.3,49.04,4.64,25,186
1207656284047286973,4,247,8840.0,0.0,4.86,0,365
10461328,1,5,1021.33,43.01,4.73,211,208
922842615474712671,3,9,8601.0,80.82,5.0,5,70
1331625741192263312,2,3,3085.0,27.67,4.81,21,264
1219286106385886828,4,103,1369.6,0.0,4.86,0,365
1675212514386708991,2,83,1188.27,1.37,4.86,0,360
1241736437424366774,4,182,1429.92,52.05,4.88,8,175
1190230111571636744,2,1,2472.0,7.4,5.0,8,338
9332956,3,9,2258.33,44.93,4.98,47,201
1687949203742815160,3,7,1250.0,44.11,5.0,10,204
37288085,1,1,3117.17,9.86,4.74,178,329
1669399870393223159,3,12,4337.0,91.23,4.86,0,32
1505725353913385501,2,12,1130.43,0.27,4.86,0,364
1111144887099197889,3,9,1125.25,81.92,4.86,0,66
1655615123157275049,2,70,3682.0,2.47,4.85,13,356
1588204032267422724,4,94,1627.0,1.92,4.91,86,358
1333413962755969421,4,171,2824.5,0.27,4.86,0,364
644643726754168260,2,37,1840.0,6.3,4.67,3,342
1644864872365085122,2,69,1973.87,0.27,4.86,0,364
1620740370550416550,3,3,1735.0,43.84,5.0,5,205
34952174,2,44,1044.29,1.37,4.33,6,360
1714531407654334821,2,2,1400.0,1.1,4.86,0,361
1639921506708402115,2,81,847.46,0.27,4.86,0,364
1465623332159699805,3,1,696.0,77.26,5.0,3,83
1041038014867945654,2,63,809.81,0.27,4.5,4,364
39349515,4,191,890.75,1.1,4.56,32,361
722245182562429084,3,67,1285.54,44.38,4.69,13,203
1465674140902640501,4,99,1473.54,4.93,5.0,6,347
1446818138129736484,4,99,1455.05,7.12,5.0,6,339
1633867948527928427,3,21,2605.83,75.62,4.86,0,89
956956330928899489,3,11,1212.45,74.79,5.0,1,92
40458074,4,119,639.16,0.27,4.5,84,364
920159789062723056,3,94,927.19,50.68,4.8,56,180
32231754,1,67,1904.68,0.27,4.76,186,364
1628862300510121573,3,2,821.71,75.62,4.86,0,89
1264323934247089465,0,45,5809.0,6.58,4.82,38,341
37069288,2,1,315.0,0.27,5.0,4,364
1041097214501515039,4,119,1197.03,0.55,5.0,2,363
1460129329670417531,3,2,561.16,84.38,4.89,9,57
1681590929863604962,2,1,4725.36,2.19,4.86,0,357
1681749350730716423,3,19,1717.99,50.68,4.86,0,180
34126312,3,32,1077.4,50.68,4.75,4,180
29898991,2,13,1150.0,33.42,4.83,40,243
1692111703536185196,2,36,1124.98,14.52,4.86,0,312
944526350628879610,2,19,2039.03,0.27,4.86,0,364
1199505317396085570,4,247,2885.97,0.55,4.86,0,363
1084340417906006921,2,2,1575.93,26.85,4.86,7,267
1574617407117532204,2,35,1360.44,33.7,5.0,4,242
1572796579301353217,4,247,5329.5,0.27,4.86,0,364
1657929765383044470,2,2,1026.53,18.9,4.86,0,296
1583806961643421532,2,63,1928.59,0.0,4.86,0,365
1628663378897602092,4,247,5523.3,0.27,4.86,0,364
1280370550638628530,2,11,1788.26,11.23,5.0,5,324
803804125668624288,3,1,648.21,76.16,4.0,3,87
15707752,2,4,1027.06,0.27,4.67,45,364
1179300906120194702,4,99,1289.85,8.77,5.0,12,333
44425596,0,1,10271.0,0.0,5.0,1,365
16784212,1,9,1039.0,79.18,4.81,433,76
1360729508239944251,2,15,1631.43,0.82,4.65,20,362
1625350419822284383,2,83,1184.76,8.77,4.86,0,333
1546775755538705722,3,2,1184.72,75.34,5.0,1,90
1625086675551754362,2,2,1365.33,0.27,4.86,0,364
1555891808900619272,4,103,3974.0,18.36,5.0,2,298
1513199736097544138,2,5,3150.0,10.68,4.96,25,326
968041635350591889,2,3,1368.5,16.44,5.0,4,305
1407041815930433644,3,2,3850.74,39.73,5.0,11,220
28369784,2,8,1300.0,1.37,4.6,130,360
47012425,2,2,970.0,0.27,4.86,0,364
1318618737408567363,3,6,1237.0,62.47,5.0,13,137
845177737008718124,3,1,2359.09,63.01,4.88,8,135
1489645570961745682,2,1,1310.82,0.27,4.86,0,364
1139880261828286307,5,40,1661.03,83.84,1.0,3,59
1615088182402493116,4,234,1044.54,0.27,4.86,0,364
1233297931718155434,3,75,2390.0,75.62,4.36,11,89
1582393338068649062,4,234,2423.0,0.27,4.86,0,364
816327946939748964,2,2,5571.2,0.27,5.0,1,364
28758495,2,4,2200.0,4.38,4.84,86,349
1062893600916735431,3,11,4400.0,64.93,4.86,0,128
954761722968615687,2,11,4711.0,0.55,4.25,4,363
1585998801085883667,2,43,1767.6,0.0,4.86,0,365
783953530170486840,3,10,3539.5,50.68,4.3,10,180
1556979696343336500,2,8,1350.0,2.47,5.0,3,356
1587466812857339498,2,69,2246.75,0.0,4.86,0,365
1659315919062697658,2,82,1027.2,0.0,5.0,2,365
1017769547533536074,2,1,637.4,9.59,4.82,22,330
1325241021649539799,2,4,607.5,0.0,4.86,0,365
1415853716791872230,2,4,1836.15,4.11,4.82,34,350
1599997555693918812,4,171,1262.35,0.0,4.86,0,365
1463428244462783112,2,61,844.47,5.21,4.76,17,346
1373770171911427243,5,171,1833.8,0.0,3.0,1,365
1656281393189088774,2,56,1095.43,0.0,4.86,0,365
1078123000077962438,2,13,1550.0,30.68,4.61,28,253
1181782448705285828,0,3,8250.0,7.67,4.67,24,337
39647192,2,3,970.0,17.26,4.86,0,302
1402680988543060149,3,53,1844.0,75.07,4.4,20,91
1707911870096042811,2,4,1108.8,1.92,4.86,0,358
1043436136001204977,4,97,663.73,35.07,5.0,8,237
1659515109097585046,2,11,803.11,16.44,4.86,0,305
42676072,3,67,2348.18,58.63,5.0,10,151
1611383024345730672,2,8,1095.53,26.03,4.86,0,270
1590350205678091417,2,33,2151.47,0.0,4.86,0,365
1643899078853013301,2,1,1968.8,28.77,5.0,12,260
1581263394375404755,2,39,1272.4,0.0,5.0,2,365
799847193687435434,2,10,575.33,0.0,4.0,3,365
1397778632541842647,2,1,3088.0,24.11,4.95,20,277
1384718502765343660,4,129,2249.86,0.27,5.0,1,364
730736279983065722,3,11,1111.73,52.6,4.86,0,173
22737633,3,5,469.04,41.1,4.7,10,215
1711413713021795258,2,37,2392.0,4.38,4.86,0,349
1581588734553626290,0,2,10419.0,41.37,5.0,32,214
1599657943869800418,4,129,1902.0,0.0,4.86,0,365
1589820141656239261,2,49,2031.3,0.0,4.86,0,365
1205217577719685897,2,1,1591.63,32.33,4.77,48,247
1544235367839847769,2,6,5592.0,5.75,4.25,12,344
1613131440181979390,2,7,1936.17,10.96,4.5,2,325
1613421066140521275,4,234,985.32,0.0,4.86,0,365
897578000497226106,2,74,1598.05,35.34,5.0,11,236
39993446,2,2,1757.37,26.3,4.93,46,269
1217196787389039790,2,8,1050.0,8.22,4.77,77,335
1407258841572485987,2,1,2319.25,7.4,5.0,6,338
16316807,2,1,1169.86,2.19,4.64,53,357
1272291228765250490,2,8,2198.0,8.77,4.98,88,333
1395578782286588838,3,88,1700.0,53.42,4.55,11,170
39383324,3,86,2282.35,51.78,4.83,23,176
1590260005617170115,2,16,743.0,2.74,5.0,25,355
1532320518816363131,2,18,1341.71,7.12,5.0,1,339
42703301,3,23,794.47,77.81,4.4,30,81
1686797238273724227,2,81,1626.63,33.42,4.86,0,243
1546454694130792118,2,5,981.12,0.82,4.88,8,362
1621925180193262856,3,16,2540.0,75.34,4.86,0,90
28123417,1,13,4039.0,38.08,4.54,174,226
52499066,3,19,317.93,84.66,5.0,11,56
1701980458029743228,3,1,600.9,78.36,5.0,1,79
1568769895398783442,2,3,1322.83,0.0,4.86,0,365
1065905936431894034,4,231,1620.0,26.3,4.86,0,269
1652290593454129763,2,2,900.0,30.96,5.0,4,252
1343818161144638380,3,10,5300.0,55.34,5.0,1,163
1578637886875072236,4,234,904.69,0.0,4.86,0,365
1596337397222976922,2,33,1131.4,0.0,4.86,0,365
810546675259877207,0,2,6406.89,9.86,4.93,14,329
30827613,2,7,2280.0,1.37,5.0,2,360
1377296460489305574,3,26,925.37,55.07,4.76,33,164
1663556948435842455,2,84,3659.0,0.82,5.0,3,362
1647809913100889788,2,7,1738.0,0.82,4.86,0,362
1697685951319255437,2,41,752.23,0.27,4.86,0,364
1701586028715011813,2,5,2619.49,26.85,5.0,1,267
779223105817674457,3,4,2444.0,55.34,4.91,133,163
26099418,2,2,2000.0,26.03,4.11,9,270
7247612,1,9,1100.0,17.26,4.73,198,302
1451432041208751236,3,3,3130.8,80.82,5.0,2,70
1443079016162070426,3,1,2045.8,91.51,5.0,4,31
53800050,3,28,906.26,55.62,4.9,20,162
23026389,2,1,3487.5,2.19,4.86,0,357
1389028650118578189,3,2,1585.07,82.47,4.75,4,64
1589678803405849639,2,63,1848.66,0.27,4.86,0,364
8228442,3,5,1346.64,83.29,4.91,70,61
912236783204856349,2,4,2154.2,3.56,4.87,54,352
1460008401897025189,4,97,1113.79,0.27,4.86,0,364
1702242956724937872,4,144,1793.28,2.19,4.86,0,357
1597804427141306213,4,129,2083.42,0.27,4.86,0,364
1654397808319921016,2,3,1211.0,4.11,5.0,9,350
1583739602173696799,2,6,989.36,0.55,5.0,1,363
1495307270788169162,2,15,3652.0,0.27,4.86,0,364
1342150318588102359,2,35,995.71,0.27,4.86,0,364
37205439,2,48,1273.92,26.85,4.59,86,267
1128968225774491752,3,8,1978.0,67.67,5.0,1,118
53728308,3,28,920.5,55.89,4.61,18,161
1220285161845272687,4,112,1721.29,0.27,5.0,1,364
1678969218161669278,2,9,993.0,3.84,5.0,7,351
28469892,2,49,4564.0,11.78,5.0,2,322
27040948,2,1,1142.0,0.27,5.0,1,364
1649813977066164276,2,7,2374.0,5.75,5.0,1,344
1677390730129057883,2,74,1816.57,8.49,5.0,1,334
1226394635268911451,2,32,843.65,0.27,4.86,0,364
1336799338984649176,4,112,1363.0,0.27,4.86,0,364
1253987314014612712,0,28,6424.0,46.58,5.0,3,195
30299649,2,7,2862.0,26.3,4.76,21,269
17131981,2,3,1950.57,12.05,4.85,118,321
1440893070243637903,3,4,1403.5,75.89,4.86,0,88
1515341259407683722,4,94,1575.0,0.55,5.0,37,363
1199134041206139539,0,1,10955.3,0.0,4.86,0,365
1564456877106584092,0,11,8358.67,62.47,5.0,8,137
977803155879362323,2,7,739.04,23.84,4.94,17,278
1314727761686207853,2,14,1590.06,13.7,4.33,3,315
42770431,3,5,2033.0,61.92,4.6,10,139
13388290,1,2,1048.5,55.07,4.9,223,164
1639785289976498809,2,14,1700.0,0.0,5.0,4,365
703440135327315642,1,1,6073.0,27.95,4.95,203,263
972389662391413426,3,1,1483.53,52.88,4.92,87,172
47085294,2,4,1890.0,7.12,4.96,115,339
1604382095387988875,2,23,600.0,9.86,5.0,9,329
52502934,3,19,301.55,78.08,5.0,5,80
1662375621888934033,2,37,2900.0,2.19,5.0,1,357
931940100494355238,2,22,990.0,24.38,4.85,27,276
879402288005968500,2,16,2280.74,26.58,4.92,109,268
1054006695509614370,2,17,1273.43,28.77,5.0,12,260
44295182,2,2,1300.0,26.03,4.4,10,270
1580247278117109618,4,117,826.59,0.27,4.86,0,364
1113681626208433355,0,13,5844.3,0.55,4.86,0,363
832478652280924507,2,4,1590.0,2.47,5.0,4,356
1006463958138095274,3,67,1288.25,41.37,4.76,45,214
45945163,5,1,685.0,0.27,2.5,2,364
1207853420410087248,2,6,5033.0,26.03,4.92,50,270
1363819698956857515,4,129,1101.41,0.27,4.86,0,364
1563642310055066201,2,24,1107.0,0.27,5.0,1,364
1686808976110996221,2,90,1475.15,19.45,4.86,0,294
1689726173173025437,2,83,965.93,0.27,4.86,0,364
9910871,2,4,1008.24,2.19,4.79,24,357
30828179,2,7,2880.0,12.88,4.0,5,318
